id,type,item name,price,quantity,vendor
2843331,chemicals,Sodium Hydroxide - 12.3 M,23.92,319,Gosling Goods
2843332,chemicals,Acetic Acid - 2.9 M,26.17,136,Newman Niceties
2843333,chemicals,Potassium Chloride - 0.4 M,20.92,273,Van Rossum Recycling
2843334,chemicals,Sulfurous Acid - 14.6 M,6.03,128,Gosling Goods
2843335,chemicals,Potassium Chloride - 2.8 M,30.42,282,Van Rossum Recycling
2843336,chemicals,Sodium Hydroxide - 11.5 M,13.05,142,Hejlsberg Industries
2843337,chemicals,Hydrochloric Acid - 2.1 M,19.53,20,K+R Industries
2843338,chemicals,Hydrochloric Acid - 9.1 M,26.65,10,Stroustrup Manufacturing
2843339,chemicals,Hydrochloric Acid - 5.2 M,18.39,330,Stroustrup Manufacturing
2843340,chemicals,Acetic Acid - 12.2 M,39.62,65,Gosling Goods
2843341,chemicals,Acetic Acid - 3.1 M,30.96,96,K+R Industries
2843342,chemicals,Potassium Chloride - 12.6 M,7.0,383,Stroustrup Manufacturing
2843343,chemicals,Sodium Hydroxide - 10.8 M,15.69,364,Stroustrup Manufacturing
2843344,chemicals,Acetic Acid - 12.8 M,20.06,371,Van Rossum Recycling
2843345,chemicals,Hydrochloric Acid - 3.7 M,27.04,6,Van Rossum Recycling
2843346,chemicals,Hydrochloric Acid - 11.7 M,4.29,37,Stroustrup Manufacturing
2843347,chemicals,Sodium Hydroxide - 7.2 M,38.21,226,Gosling Goods
2843348,chemicals,Sulfuric Acid - 4.5 M,33.76,124,Stroustrup Manufacturing
2843349,chemicals,Sodium Hydroxide - 12.5 M,24.21,164,Van Rossum Recycling
2843350,chemicals,Hydrochloric Acid - 2.0 M,10.47,334,Gosling Goods
2843351,chemicals,Potassium Chloride - 10.3 M,36.66,122,Gosling Goods
2843352,chemicals,Sodium Hydroxide - 0.8 M,34.46,240,K+R Industries
2843353,chemicals,Acetic Acid - 8.2 M,20.54,164,Van Rossum Recycling
2843354,chemicals,Sulfurous Acid - 12.0 M,18.65,380,K+R Industries
2840074,electronics,3-gate OR Gate,27.19,222,Stroustrup Manufacturing
2843355,chemicals,Sodium Hydroxide - 14.1 M,37.46,334,Gosling Goods
2843356,chemicals,Sulfurous Acid - 1.4 M,14.3,40,Van Rossum Recycling
2843357,chemicals,Sulfurous Acid - 5.6 M,14.74,36,Van Rossum Recycling
2843358,chemicals,Sodium Hydroxide - 5.1 M,19.31,235,Hejlsberg Industries
2843359,chemicals,Acetic Acid - 9.8 M,7.04,62,Gosling Goods
2843360,chemicals,Sodium Hydroxide - 3.5 M,35.19,169,Hejlsberg Industries
2843361,chemicals,Potassium Chloride - 3.5 M,13.23,187,Hejlsberg Industries
2843362,chemicals,Acetic Acid - 5.6 M,4.77,300,Stroustrup Manufacturing
2843363,chemicals,Sulfurous Acid - 7.7 M,5.39,234,Newman Niceties
2843364,chemicals,Acetic Acid - 14.8 M,13.77,301,Newman Niceties
2843365,chemicals,Sulfurous Acid - 6.6 M,26.89,110,Newman Niceties
2843366,chemicals,Potassium Chloride - 9.3 M,26.22,320,Newman Niceties
2843367,chemicals,Acetic Acid - 7.5 M,10.81,32,K+R Industries
2843368,chemicals,Sulfurous Acid - 10.5 M,38.87,345,Stroustrup Manufacturing
2843369,chemicals,Sulfurous Acid - 10.2 M,36.64,170,Newman Niceties
2843370,chemicals,Sulfuric Acid - 14.3 M,22.97,360,Hejlsberg Industries
2843371,chemicals,Potassium Chloride - 2.2 M,23.75,378,K+R Industries
2843372,chemicals,Sulfurous Acid - 1.6 M,29.2,115,K+R Industries
2843373,chemicals,Acetic Acid - 9.7 M,7.97,100,Newman Niceties
2843374,chemicals,Sodium Hydroxide - 3.0 M,33.05,216,Hejlsberg Industries
2843375,chemicals,Sulfurous Acid - 3.4 M,38.46,125,K+R Industries
2843376,chemicals,Sulfurous Acid - 5.4 M,28.24,219,Gosling Goods
2843377,chemicals,Sulfurous Acid - 14.7 M,27.62,362,Gosling Goods
2843378,chemicals,Potassium Chloride - 3.9 M,34.0,55,K+R Industries
2843379,chemicals,Sulfuric Acid - 5.8 M,38.89,153,K+R Industries
2843380,chemicals,Sulfuric Acid - 12.2 M,15.33,307,K+R Industries
2843381,chemicals,Sulfurous Acid - 2.2 M,16.34,324,Newman Niceties
2843382,chemicals,Acetic Acid - 2.4 M,26.98,311,Newman Niceties
2843383,chemicals,Acetic Acid - 0.9 M,17.37,279,Hejlsberg Industries
2843384,chemicals,Sulfurous Acid - 10.3 M,27.95,214,Stroustrup Manufacturing
2843385,chemicals,Hydrochloric Acid - 11.8 M,1.46,312,Newman Niceties
2840075,electronics,8-gate XOR Gate,11.39,343,Hejlsberg Industries
2843386,chemicals,Sulfuric Acid - 3.5 M,3.23,310,Van Rossum Recycling
2843387,chemicals,Acetic Acid - 7.7 M,6.18,287,Stroustrup Manufacturing
2843388,chemicals,Sodium Hydroxide - 12.9 M,24.36,113,Van Rossum Recycling
2843389,chemicals,Sulfurous Acid - 7.9 M,15.58,284,Hejlsberg Industries
2843390,chemicals,Potassium Chloride - 6.5 M,19.84,133,Stroustrup Manufacturing
2843391,chemicals,Acetic Acid - 9.0 M,3.97,189,Hejlsberg Industries
2843392,chemicals,Hydrochloric Acid - 6.2 M,8.45,267,Stroustrup Manufacturing
2843393,chemicals,Potassium Chloride - 11.4 M,28.59,297,Stroustrup Manufacturing
2843394,chemicals,Acetic Acid - 7.1 M,14.0,18,Hejlsberg Industries
2843395,chemicals,Sulfuric Acid - 0.3 M,21.46,279,Van Rossum Recycling
2840076,electronics,2-gate NOT Gate,28.78,58,Van Rossum Recycling
2843010,food,Coffee,1.08,116,Gosling Goods
2843396,chemicals,Acetic Acid - 12.4 M,35.12,261,K+R Industries
2843397,chemicals,Sulfurous Acid - 14.1 M,33.81,349,Hejlsberg Industries
2843398,chemicals,Hydrochloric Acid - 3.9 M,0.57,22,Hejlsberg Industries
2843399,chemicals,Sulfuric Acid - 2.9 M,27.48,74,Van Rossum Recycling
2843400,chemicals,Sulfuric Acid - 4.0 M,23.04,54,K+R Industries
2843401,chemicals,Hydrochloric Acid - 1.4 M,20.13,353,Van Rossum Recycling
2843402,chemicals,Sulfuric Acid - 0.7 M,16.24,39,Hejlsberg Industries
2843403,chemicals,Potassium Chloride - 14.5 M,36.73,382,Stroustrup Manufacturing
2843404,chemicals,Acetic Acid - 0.7 M,39.25,211,Newman Niceties
2843405,chemicals,Potassium Chloride - 6.6 M,1.31,281,Hejlsberg Industries
2843406,chemicals,Sulfurous Acid - 4.7 M,38.43,313,Newman Niceties
2840077,electronics,3-gate NOT Gate,26.23,98,Hejlsberg Industries
2840078,electronics,6-gate NOT Gate,1.04,33,Gosling Goods
2843407,chemicals,Sulfuric Acid - 13.8 M,28.55,123,Hejlsberg Industries
2843408,chemicals,Hydrochloric Acid - 11.6 M,13.41,167,Stroustrup Manufacturing
2843409,chemicals,Acetic Acid - 8.1 M,18.06,234,Van Rossum Recycling
2843410,chemicals,Sodium Hydroxide - 12.1 M,3.78,270,Hejlsberg Industries
2843411,chemicals,Sodium Hydroxide - 4.8 M,8.49,368,K+R Industries
2843412,chemicals,Sodium Hydroxide - 6.5 M,15.85,347,Stroustrup Manufacturing
2843413,chemicals,Hydrochloric Acid - 9.7 M,5.09,316,Newman Niceties
2843414,chemicals,Potassium Chloride - 14.3 M,39.76,161,Van Rossum Recycling
2843415,chemicals,Sulfurous Acid - 8.0 M,38.39,330,Hejlsberg Industries
2843416,chemicals,Potassium Chloride - 10.4 M,21.8,2,Stroustrup Manufacturing
2843417,chemicals,Sulfurous Acid - 1.7 M,13.53,12,Van Rossum Recycling
2843418,chemicals,Sulfurous Acid - 8.0 M,29.84,11,K+R Industries
2843419,chemicals,Sulfurous Acid - 2.7 M,34.61,278,Van Rossum Recycling
2843420,chemicals,Sulfurous Acid - 4.1 M,9.83,116,Gosling Goods
2843421,chemicals,Acetic Acid - 4.1 M,20.45,244,K+R Industries
2843422,chemicals,Acetic Acid - 5.4 M,21.46,95,K+R Industries
2843423,chemicals,Acetic Acid - 0.4 M,11.14,197,Gosling Goods
2843424,chemicals,Sodium Hydroxide - 8.1 M,11.69,358,Van Rossum Recycling
2843425,chemicals,Hydrochloric Acid - 0.1 M,25.6,208,Stroustrup Manufacturing
2843426,chemicals,Sulfurous Acid - 5.3 M,17.46,283,K+R Industries
2843427,chemicals,Hydrochloric Acid - 13.7 M,25.59,64,Van Rossum Recycling
2843428,chemicals,Hydrochloric Acid - 1.0 M,30.31,331,Newman Niceties
2843429,chemicals,Potassium Chloride - 11.5 M,31.23,30,K+R Industries
2843430,chemicals,Sulfurous Acid - 1.9 M,37.22,101,K+R Industries
2843431,chemicals,Sulfurous Acid - 10.6 M,36.26,187,Newman Niceties
2843432,chemicals,Acetic Acid - 4.8 M,25.82,346,Van Rossum Recycling
2843433,chemicals,Hydrochloric Acid - 0.1 M,27.92,250,Hejlsberg Industries
2843434,chemicals,Potassium Chloride - 1.8 M,23.43,108,Hejlsberg Industries
2843435,chemicals,Potassium Chloride - 10.7 M,16.06,355,Newman Niceties
2843436,chemicals,Potassium Chloride - 14.3 M,26.33,272,Stroustrup Manufacturing
2843437,chemicals,Sulfuric Acid - 8.1 M,30.55,141,Gosling Goods
2843438,chemicals,Hydrochloric Acid - 6.4 M,29.15,333,Newman Niceties
2843439,chemicals,Hydrochloric Acid - 13.8 M,10.09,226,Hejlsberg Industries
2843440,chemicals,Sulfurous Acid - 7.4 M,25.61,43,Gosling Goods
2840079,electronics,4-gate XNOR Gate,20.37,253,Gosling Goods
2843441,chemicals,Sulfurous Acid - 1.2 M,9.6,41,Hejlsberg Industries
2843442,chemicals,Sulfurous Acid - 3.1 M,35.06,325,K+R Industries
2843443,chemicals,Potassium Chloride - 7.2 M,28.09,195,Newman Niceties
2843444,chemicals,Sodium Hydroxide - 8.6 M,13.83,305,Stroustrup Manufacturing
2843445,chemicals,Potassium Chloride - 7.5 M,26.34,343,K+R Industries
2843446,chemicals,Sulfurous Acid - 11.3 M,2.75,124,Hejlsberg Industries
2843447,chemicals,Sulfurous Acid - 7.8 M,33.56,107,Van Rossum Recycling
2843448,chemicals,Sodium Hydroxide - 8.7 M,31.09,290,Van Rossum Recycling
2843449,chemicals,Hydrochloric Acid - 5.3 M,6.77,349,Van Rossum Recycling
2843450,chemicals,Sulfurous Acid - 5.0 M,17.42,278,Stroustrup Manufacturing
2840080,electronics,4-gate NOT Gate,12.86,174,Gosling Goods
2840081,electronics,5-gate AND Gate,24.84,313,Newman Niceties
2843451,chemicals,Sulfuric Acid - 11.8 M,4.92,109,K+R Industries
2843452,chemicals,Sulfurous Acid - 6.7 M,39.21,32,Stroustrup Manufacturing
2843453,chemicals,Sodium Hydroxide - 11.6 M,38.86,233,Hejlsberg Industries
2843454,chemicals,Hydrochloric Acid - 4.9 M,28.47,48,Newman Niceties
2843455,chemicals,Sulfuric Acid - 5.0 M,20.06,199,Newman Niceties
2843456,chemicals,Acetic Acid - 3.0 M,32.83,274,Stroustrup Manufacturing
2843457,chemicals,Hydrochloric Acid - 7.0 M,2.56,197,Newman Niceties
2843458,chemicals,Sodium Hydroxide - 11.1 M,7.83,77,Gosling Goods
2843459,chemicals,Acetic Acid - 14.1 M,10.83,152,Hejlsberg Industries
2843460,chemicals,Hydrochloric Acid - 6.8 M,34.32,132,Gosling Goods
2843461,chemicals,Sodium Hydroxide - 14.4 M,39.98,214,Hejlsberg Industries
2843462,chemicals,Hydrochloric Acid - 1.0 M,37.67,129,Gosling Goods
2843463,chemicals,Potassium Chloride - 9.6 M,38.27,10,Stroustrup Manufacturing
2840082,electronics,CMOS Transistor,4.37,147,Newman Niceties
2843464,chemicals,Potassium Chloride - 7.1 M,10.76,40,K+R Industries
2840083,electronics,5-gate XOR Gate,15.24,9,Van Rossum Recycling
2843465,chemicals,Sodium Hydroxide - 12.1 M,34.54,206,Newman Niceties
2843466,chemicals,Sodium Hydroxide - 12.8 M,16.87,13,Van Rossum Recycling
2843467,chemicals,Acetic Acid - 7.9 M,37.48,282,Newman Niceties
2843468,chemicals,Sulfurous Acid - 0.6 M,2.84,109,Newman Niceties
2843469,chemicals,Sodium Hydroxide - 7.0 M,20.53,99,Gosling Goods
2843470,chemicals,Hydrochloric Acid - 13.5 M,0.76,50,K+R Industries
2843471,chemicals,Potassium Chloride - 8.9 M,28.17,164,Newman Niceties
2843472,chemicals,Sodium Hydroxide - 6.8 M,13.3,68,K+R Industries
2843473,chemicals,Sulfuric Acid - 5.7 M,1.38,83,K+R Industries
2843474,chemicals,Potassium Chloride - 3.0 M,16.22,297,Van Rossum Recycling
2843475,chemicals,Potassium Chloride - 10.2 M,16.21,372,Newman Niceties
2843476,chemicals,Potassium Chloride - 7.7 M,33.61,87,Stroustrup Manufacturing
2843477,chemicals,Potassium Chloride - 14.8 M,11.0,248,K+R Industries
2843011,food,Tea,5.37,54,Hejlsberg Industries
2843478,chemicals,Potassium Chloride - 9.2 M,25.02,297,Newman Niceties
2843479,chemicals,Potassium Chloride - 11.2 M,22.34,175,Hejlsberg Industries
2843480,chemicals,Potassium Chloride - 13.4 M,22.78,55,Stroustrup Manufacturing
2843481,chemicals,Sulfurous Acid - 14.0 M,0.87,378,K+R Industries
2843482,chemicals,Sulfurous Acid - 13.5 M,34.21,372,K+R Industries
2840084,electronics,8-gate NOT Gate,11.72,183,K+R Industries
2843483,chemicals,Potassium Chloride - 12.8 M,22.12,277,Newman Niceties
2843484,chemicals,Sulfuric Acid - 4.8 M,25.55,93,Newman Niceties
2843485,chemicals,Sulfuric Acid - 10.3 M,15.54,195,Hejlsberg Industries
2843486,chemicals,Sulfuric Acid - 2.5 M,3.02,346,Hejlsberg Industries
2843487,chemicals,Sulfuric Acid - 9.0 M,38.98,47,Van Rossum Recycling
2843488,chemicals,Hydrochloric Acid - 14.7 M,19.52,170,K+R Industries
2843489,chemicals,Hydrochloric Acid - 3.8 M,9.43,297,K+R Industries
2843490,chemicals,Potassium Chloride - 2.3 M,20.94,265,Gosling Goods
2843491,chemicals,Potassium Chloride - 12.5 M,39.26,349,Gosling Goods
2843492,chemicals,Sodium Hydroxide - 11.2 M,13.57,378,Stroustrup Manufacturing
2843493,chemicals,Sulfurous Acid - 0.5 M,10.64,303,Hejlsberg Industries
2843494,chemicals,Acetic Acid - 1.4 M,38.1,379,K+R Industries
2843495,chemicals,Sulfuric Acid - 3.6 M,16.4,387,Stroustrup Manufacturing
2843496,chemicals,Sulfuric Acid - 6.9 M,11.02,56,Stroustrup Manufacturing
2843497,chemicals,Sodium Hydroxide - 0.4 M,13.91,195,Van Rossum Recycling
2843498,chemicals,Acetic Acid - 1.3 M,22.59,251,Gosling Goods
2840085,electronics,7-gate NOR Gate,18.66,158,Newman Niceties
2843499,chemicals,Sodium Hydroxide - 13.0 M,30.71,121,Newman Niceties
2843500,chemicals,Sulfurous Acid - 3.8 M,21.56,200,Van Rossum Recycling
2843501,chemicals,Sulfuric Acid - 7.5 M,38.51,236,Stroustrup Manufacturing
2843502,chemicals,Sodium Hydroxide - 4.1 M,32.98,386,Van Rossum Recycling
2843503,chemicals,Hydrochloric Acid - 6.7 M,22.99,328,Van Rossum Recycling
2843504,chemicals,Hydrochloric Acid - 13.1 M,24.66,2,Hejlsberg Industries
2843505,chemicals,Sulfurous Acid - 4.0 M,28.95,6,Van Rossum Recycling
2843506,chemicals,Acetic Acid - 4.9 M,25.4,355,Newman Niceties
2843507,chemicals,Sodium Hydroxide - 1.3 M,14.92,44,Van Rossum Recycling
2843508,chemicals,Acetic Acid - 11.3 M,34.03,295,K+R Industries
2843509,chemicals,Acetic Acid - 8.9 M,16.94,192,Newman Niceties
2843510,chemicals,Sodium Hydroxide - 13.4 M,3.44,391,Hejlsberg Industries
2843511,chemicals,Hydrochloric Acid - 11.2 M,12.41,66,K+R Industries
2843512,chemicals,Sulfurous Acid - 10.0 M,24.6,397,Hejlsberg Industries
2843513,chemicals,Acetic Acid - 3.9 M,2.34,59,Hejlsberg Industries
2843514,chemicals,Hydrochloric Acid - 3.0 M,36.84,277,Newman Niceties
2843515,chemicals,Sulfurous Acid - 12.8 M,26.22,66,Stroustrup Manufacturing
2843516,chemicals,Hydrochloric Acid - 7.1 M,38.59,187,Gosling Goods
2843517,chemicals,Sulfuric Acid - 10.4 M,34.98,181,Newman Niceties
2843518,chemicals,Acetic Acid - 3.2 M,1.71,116,Hejlsberg Industries
2843519,chemicals,Potassium Chloride - 0.6 M,38.33,279,K+R Industries
2843520,chemicals,Acetic Acid - 8.5 M,1.72,257,Newman Niceties
2843521,chemicals,Sulfuric Acid - 0.8 M,31.94,166,K+R Industries
2843522,chemicals,Hydrochloric Acid - 10.1 M,15.97,257,K+R Industries
2843523,chemicals,Sulfuric Acid - 13.9 M,26.2,352,Van Rossum Recycling
2843524,chemicals,Acetic Acid - 1.9 M,4.54,297,Gosling Goods
2843525,chemicals,Hydrochloric Acid - 5.6 M,10.52,112,K+R Industries
2843526,chemicals,Sodium Hydroxide - 6.3 M,30.11,132,K+R Industries
2843527,chemicals,Sulfurous Acid - 2.6 M,16.2,121,Gosling Goods
2843528,chemicals,Hydrochloric Acid - 3.3 M,28.56,387,Hejlsberg Industries
2843529,chemicals,Sulfurous Acid - 13.3 M,5.96,339,Gosling Goods
2843530,chemicals,Sulfuric Acid - 5.2 M,37.9,39,Hejlsberg Industries
2843531,chemicals,Sulfuric Acid - 7.5 M,35.34,219,Gosling Goods
2843532,chemicals,Sodium Hydroxide - 9.0 M,28.89,322,Stroustrup Manufacturing
2843533,chemicals,Sodium Hydroxide - 1.5 M,39.11,350,Van Rossum Recycling
2843534,chemicals,Acetic Acid - 6.7 M,9.89,319,Stroustrup Manufacturing
2843535,chemicals,Acetic Acid - 9.4 M,38.92,249,Hejlsberg Industries
2843536,chemicals,Hydrochloric Acid - 1.8 M,34.11,277,Hejlsberg Industries
2843537,chemicals,Sodium Hydroxide - 5.3 M,2.81,181,Stroustrup Manufacturing
2840086,electronics,2-gate AND Gate,25.69,274,K+R Industries
2843538,chemicals,Acetic Acid - 4.8 M,29.95,96,Hejlsberg Industries
2843539,chemicals,Acetic Acid - 14.7 M,13.9,174,K+R Industries
2843540,chemicals,Hydrochloric Acid - 0.1 M,14.19,317,Van Rossum Recycling
2843541,chemicals,Acetic Acid - 1.7 M,23.92,338,Gosling Goods
2843542,chemicals,Sodium Hydroxide - 13.5 M,23.61,265,Gosling Goods
2843543,chemicals,Hydrochloric Acid - 6.7 M,9.33,359,Stroustrup Manufacturing
2843544,chemicals,Acetic Acid - 4.8 M,34.9,183,K+R Industries
2843545,chemicals,Sulfurous Acid - 5.3 M,38.19,219,Newman Niceties
2843546,chemicals,Sulfuric Acid - 14.7 M,24.95,330,Newman Niceties
2843547,chemicals,Sulfuric Acid - 11.4 M,4.47,133,Van Rossum Recycling
2843548,chemicals,Sodium Hydroxide - 14.8 M,19.43,152,Gosling Goods
2840087,electronics,4-gate OR Gate,9.34,289,Hejlsberg Industries
2843549,chemicals,Sodium Hydroxide - 7.2 M,24.7,358,K+R Industries
2843550,chemicals,Hydrochloric Acid - 2.5 M,14.85,218,K+R Industries
2843551,chemicals,Sodium Hydroxide - 5.0 M,36.61,256,Newman Niceties
2843552,chemicals,Potassium Chloride - 4.3 M,13.69,127,Van Rossum Recycling
2843553,chemicals,Sulfurous Acid - 11.7 M,13.78,71,K+R Industries
2843554,chemicals,Hydrochloric Acid - 9.5 M,13.28,276,Hejlsberg Industries
2843555,chemicals,Sulfurous Acid - 10.3 M,34.91,209,Van Rossum Recycling
2843556,chemicals,Potassium Chloride - 0.4 M,21.06,238,Gosling Goods
2843557,chemicals,Hydrochloric Acid - 2.3 M,37.94,370,Newman Niceties
2843558,chemicals,Sulfurous Acid - 6.6 M,27.95,89,K+R Industries
2843559,chemicals,Sulfurous Acid - 5.9 M,36.24,114,Gosling Goods
2843560,chemicals,Potassium Chloride - 7.8 M,15.1,68,Hejlsberg Industries
2843561,chemicals,Sodium Hydroxide - 1.5 M,15.5,386,Gosling Goods
2843562,chemicals,Sodium Hydroxide - 14.5 M,24.77,394,Newman Niceties
2843563,chemicals,Potassium Chloride - 8.9 M,0.13,325,Gosling Goods
2843564,chemicals,Acetic Acid - 12.1 M,13.15,290,Stroustrup Manufacturing
2843565,chemicals,Sulfuric Acid - 5.5 M,7.46,302,Stroustrup Manufacturing
2843566,chemicals,Sulfuric Acid - 13.2 M,15.12,130,K+R Industries
2843567,chemicals,Acetic Acid - 5.2 M,34.86,389,K+R Industries
2843568,chemicals,Sulfuric Acid - 3.2 M,8.1,6,K+R Industries
2843569,chemicals,Hydrochloric Acid - 6.3 M,27.67,55,Gosling Goods
2843570,chemicals,Potassium Chloride - 13.5 M,11.19,28,K+R Industries
2840088,electronics,8-gate AND Gate,12.27,203,Gosling Goods
2843571,chemicals,Acetic Acid - 7.5 M,2.98,246,Gosling Goods
2843572,chemicals,Acetic Acid - 6.8 M,5.8,76,Van Rossum Recycling
2843573,chemicals,Sulfuric Acid - 3.8 M,16.43,79,Newman Niceties
2843574,chemicals,Sodium Hydroxide - 2.7 M,37.54,79,Van Rossum Recycling
2843575,chemicals,Sulfuric Acid - 14.6 M,21.96,20,Hejlsberg Industries
2843576,chemicals,Potassium Chloride - 4.1 M,13.98,350,Hejlsberg Industries
2843577,chemicals,Hydrochloric Acid - 1.4 M,17.3,342,Stroustrup Manufacturing
2843578,chemicals,Acetic Acid - 12.2 M,14.15,239,Hejlsberg Industries
2843579,chemicals,Sulfuric Acid - 5.3 M,13.38,301,Hejlsberg Industries
2843580,chemicals,Hydrochloric Acid - 2.0 M,24.87,200,Hejlsberg Industries
2843581,chemicals,Potassium Chloride - 7.9 M,7.13,200,K+R Industries
2843582,chemicals,Sodium Hydroxide - 0.1 M,24.88,226,Stroustrup Manufacturing
2843583,chemicals,Sodium Hydroxide - 6.4 M,14.69,360,Hejlsberg Industries
2843584,chemicals,Acetic Acid - 14.2 M,30.73,165,Gosling Goods
2843585,chemicals,Sodium Hydroxide - 14.7 M,11.42,213,Hejlsberg Industries
2843586,chemicals,Hydrochloric Acid - 1.1 M,21.02,230,K+R Industries
2843587,chemicals,Sulfuric Acid - 4.5 M,30.69,232,Van Rossum Recycling
2843588,chemicals,Potassium Chloride - 4.7 M,35.8,80,Stroustrup Manufacturing
2843589,chemicals,Sodium Hydroxide - 12.2 M,18.62,93,Hejlsberg Industries
2843590,chemicals,Potassium Chloride - 9.4 M,4.46,123,Van Rossum Recycling
2843591,chemicals,Hydrochloric Acid - 6.8 M,27.33,137,K+R Industries
2843592,chemicals,Sodium Hydroxide - 11.9 M,21.46,356,Hejlsberg Industries
2843593,chemicals,Potassium Chloride - 0.8 M,9.46,124,Stroustrup Manufacturing
2843594,chemicals,Sodium Hydroxide - 3.7 M,37.21,1,Stroustrup Manufacturing
2843012,food,Lemonade,38.09,384,Stroustrup Manufacturing
2843595,chemicals,Hydrochloric Acid - 8.7 M,21.19,58,K+R Industries
2840089,electronics,8-gate NOT Gate,12.83,181,Van Rossum Recycling
2843596,chemicals,Sulfuric Acid - 9.0 M,27.25,276,Gosling Goods
2843597,chemicals,Acetic Acid - 11.1 M,31.39,353,Newman Niceties
2843598,chemicals,Sulfurous Acid - 5.2 M,19.62,83,Gosling Goods
2843599,chemicals,Sodium Hydroxide - 1.1 M,6.84,347,K+R Industries
2843600,chemicals,Potassium Chloride - 12.1 M,17.17,314,Hejlsberg Industries
2843601,chemicals,Hydrochloric Acid - 8.8 M,30.24,95,K+R Industries
2843602,chemicals,Potassium Chloride - 8.7 M,30.32,82,Gosling Goods
2843603,chemicals,Sodium Hydroxide - 4.4 M,31.59,105,Stroustrup Manufacturing
2843604,chemicals,Sulfuric Acid - 0.7 M,18.31,201,Van Rossum Recycling
2843605,chemicals,Sodium Hydroxide - 9.6 M,34.29,84,Hejlsberg Industries
2843606,chemicals,Potassium Chloride - 10.6 M,11.33,122,K+R Industries
